image,fp_type,component_id,area_px,x,y,w,h,majority_pred_class_id,majority_pred_class_name
744_05-03_crop_02.jpg,bg_to_strip_inclusion,26,7,384,584,1,7,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,29,7,386,601,3,5,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,30,3,589,603,1,3,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,31,2,590,607,1,2,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,32,35,173,666,5,13,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,33,9,372,670,3,9,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,34,35,368,675,6,25,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,35,3,178,676,1,3,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,36,28,174,680,8,26,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,39,2,377,693,1,2,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,41,30,383,713,6,17,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,44,3,391,727,1,3,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,45,2,386,732,1,2,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,46,4,392,732,1,4,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,47,2,387,740,1,2,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,48,8,393,742,1,8,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,49,5,171,744,3,2,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,50,43,388,747,2,31,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,51,17,394,755,1,17,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,52,2,171,777,1,2,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,53,4,170,781,1,4,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,54,18,262,821,4,9,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,55,29,388,820,6,21,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,58,8,264,831,1,8,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,59,8,399,894,5,5,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,60,31,822,895,4,21,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,61,2,824,921,1,2,3,C
744_05-03_crop_02.jpg,bg_to_strip_inclusion,62,3,1000,944,3,1,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,63,2,999,946,1,2,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,64,26,409,965,5,7,2,B
744_05-03_crop_02.jpg,bg_to_strip_inclusion,65,3,1006,973,1,3,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,66,5,1007,979,1,5,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,67,4,414,986,1,4,2,B
744_05-03_crop_02.jpg,bg_to_strip_inclusion,68,89,1005,987,9,24,1,A
744_05-03_crop_02.jpg,bg_to_strip_inclusion,69,14,408,997,2,13,2,B
744_05-03_crop_03.jpg,bg_to_strip_inclusion,2,3,672,102,3,2,3,C
744_05-03_crop_03.jpg,bg_to_strip_inclusion,3,6,672,109,1,6,3,C
744_05-03_crop_03.jpg,bg_to_strip_inclusion,4,2,236,214,2,2,3,C
744_05-03_crop_03.jpg,bg_to_strip_inclusion,5,45,233,216,2,44,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,6,2,826,260,1,2,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,7,3,234,262,1,3,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,8,18,772,263,1,18,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,9,2,822,263,1,2,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,12,5,821,267,1,5,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,13,5,771,284,1,5,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,14,24,765,286,2,24,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,15,8,895,290,3,4,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,16,12,668,298,3,6,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,17,3,895,301,1,3,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,18,29,897,328,3,29,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,19,64,667,331,7,29,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,20,90,766,337,6,17,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,22,2,190,375,1,2,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,24,3,812,421,3,2,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,25,12,811,435,4,4,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,26,15,904,453,5,8,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,27,7,903,462,1,7,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,28,11,902,471,1,11,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,30,3,360,497,1,3,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,31,2,354,500,1,2,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,32,3,361,501,1,3,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,33,5,907,503,1,5,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,34,4,362,509,1,4,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,37,2,909,517,1,2,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,40,2,360,521,1,2,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,41,3,905,523,1,3,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,45,2,351,549,1,2,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,46,15,350,554,1,15,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,47,2,349,585,1,2,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,48,2,348,589,1,2,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,50,2,347,593,1,2,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,52,2,346,597,1,2,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,53,2,352,597,1,2,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,54,3,345,600,1,3,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,55,13,344,606,2,10,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,56,41,920,651,5,13,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,58,2,250,698,1,2,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,60,3,250,704,1,3,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,61,2,244,708,1,2,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,62,12,248,708,2,12,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,63,3,243,717,1,3,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,64,15,242,724,2,14,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,65,12,248,733,2,11,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,66,2,244,740,1,2,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,68,11,246,745,5,5,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,69,2,937,788,2,1,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,70,2,938,791,1,2,1,A
744_05-03_crop_03.jpg,bg_to_strip_inclusion,72,5,303,1016,1,5,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,1,3,891,14,1,3,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,3,3,892,25,1,3,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,4,6,888,28,1,6,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,6,12,889,40,1,12,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,7,3,888,55,1,3,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,9,8,888,71,3,8,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,10,2,887,80,1,2,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,12,5,877,89,2,5,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,13,5,904,91,3,3,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,14,6,876,95,1,6,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,15,3,906,103,1,3,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,16,2,876,112,1,2,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,17,2,956,125,1,2,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,18,3,955,128,1,3,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,19,16,956,139,2,14,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,20,14,113,153,6,4,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,22,13,114,164,3,12,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,23,2,117,178,1,2,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,25,37,355,197,2,29,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,26,6,350,238,1,6,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,27,2,355,241,1,2,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,29,37,5,257,6,23,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,30,5,100,261,4,3,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,31,10,103,265,2,9,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,32,13,97,270,2,11,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,33,11,7,285,3,5,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,34,19,602,314,4,13,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,35,8,601,337,1,8,3,C
744_05-04_crop_00.jpg,bg_to_strip_inclusion,38,135,385,510,10,33,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,40,30,372,565,3,17,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,41,22,939,564,4,12,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,42,2,376,569,1,2,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,44,7,377,575,1,7,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,45,22,378,583,2,17,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,46,3,928,632,1,3,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,47,16,933,634,1,16,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,48,11,927,637,1,11,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,49,7,928,649,3,5,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,50,14,122,664,3,13,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,52,18,902,740,4,11,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,54,33,902,760,7,15,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,55,17,927,773,6,8,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,56,2,926,782,1,2,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,57,4,932,782,1,4,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,58,5,931,789,1,5,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,59,30,926,795,9,16,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,60,24,908,819,4,11,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,62,23,905,871,4,17,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,63,2,876,898,1,2,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,64,3,883,901,1,3,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,65,209,904,901,6,70,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,66,3,877,902,1,3,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,67,3,878,906,1,3,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,69,3,434,911,1,3,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,70,4,879,910,1,4,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,72,5,435,915,2,5,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,74,6,887,922,1,6,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,75,14,950,928,5,6,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,76,2,881,935,1,2,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,77,7,899,942,1,7,1,A
744_05-04_crop_00.jpg,bg_to_strip_inclusion,78,162,439,947,8,27,3,C
744_05-04_crop_01.jpg,bg_to_strip_inclusion,1,109,949,91,8,19,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,2,10,455,92,3,9,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,3,7,459,92,2,7,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,4,7,457,101,4,5,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,5,14,402,191,5,7,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,6,15,491,198,2,11,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,7,30,402,204,6,12,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,8,11,498,208,1,11,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,9,8,494,240,4,3,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,10,16,420,244,5,6,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,12,75,458,285,5,19,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,13,34,497,348,6,19,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,14,6,450,353,1,6,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,16,42,499,359,5,20,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,17,5,451,360,1,5,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,18,14,838,365,5,9,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,19,14,458,373,1,14,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,20,8,456,388,2,7,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,21,2,448,420,2,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,22,8,452,421,1,8,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,23,11,515,421,4,7,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,24,61,444,428,6,36,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,25,36,515,453,6,24,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,26,3,512,454,1,3,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,28,7,525,546,1,7,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,29,8,525,560,1,8,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,30,24,522,570,3,23,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,31,9,521,598,1,9,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,32,22,461,606,6,19,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,33,2,515,606,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,34,4,521,608,1,4,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,36,18,466,626,3,14,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,37,3,525,628,1,3,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,38,2,519,632,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,39,3,526,632,1,3,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,40,33,521,638,7,24,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,41,131,666,638,8,22,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,42,15,464,646,2,12,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,43,4,466,663,1,4,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,45,2,467,671,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,48,5,468,715,1,5,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,49,5,474,728,1,5,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,50,14,532,732,4,7,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,51,4,537,737,1,4,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,52,2,473,739,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,53,47,222,740,7,36,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,54,3,472,745,1,3,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,57,5,467,748,1,5,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,58,5,222,758,1,5,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,62,2,538,772,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,63,13,539,775,5,5,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,64,5,229,777,1,5,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,67,2,477,782,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,68,3,230,785,1,3,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,69,2,478,786,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,70,15,753,786,1,15,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,71,2,231,791,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,72,2,479,790,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,73,5,749,791,1,5,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,74,2,226,792,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,75,49,227,796,8,28,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,76,2,483,818,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,78,2,489,839,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,79,31,6,842,6,11,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,80,11,490,842,3,10,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,83,2,13,860,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,84,2,12,863,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,85,2,756,885,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,86,2,757,889,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,88,7,308,907,3,7,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,89,6,15,911,2,6,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,91,40,12,916,5,16,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,92,7,1009,924,3,6,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,93,4,507,931,3,3,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,94,4,505,932,1,4,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,96,6,1007,935,1,6,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,97,32,12,941,6,13,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,100,2,511,948,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,102,4,515,966,1,4,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,103,13,329,977,5,4,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,104,4,516,980,1,4,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,105,3,329,989,1,3,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,106,2,517,991,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,107,2,330,993,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,108,18,1010,996,5,7,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,109,2,1011,1010,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,110,2,1017,1011,1,2,1,A
744_05-04_crop_01.jpg,bg_to_strip_inclusion,111,5,520,1015,1,5,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,1,2,364,56,1,2,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,2,2,368,57,1,2,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,3,2,365,73,1,2,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,5,3,371,80,1,3,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,6,2,372,85,1,2,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,8,2,373,89,1,2,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,9,23,373,101,3,14,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,11,4,376,113,1,4,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,12,4,377,121,1,4,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,13,60,327,186,5,32,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,14,3,995,255,1,3,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,15,4,948,381,2,4,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,16,16,944,382,3,13,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,17,30,393,456,5,11,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,18,48,948,460,5,32,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,20,5,953,479,1,5,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,21,9,394,499,4,7,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,22,2,949,499,1,2,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,23,2,954,500,1,2,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,24,3,953,503,1,3,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,25,15,493,564,4,10,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,26,45,104,570,5,23,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,27,2,102,574,1,2,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,28,39,497,575,5,29,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,29,6,940,605,4,2,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,32,6,939,618,2,6,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,33,52,132,633,5,12,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,34,9,107,639,5,9,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,38,2,113,652,1,2,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,39,2,107,654,1,2,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,40,4,114,656,1,4,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,42,2,108,661,1,2,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,43,6,115,662,1,6,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,44,4,109,670,1,4,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,45,7,116,672,1,7,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,47,8,110,679,1,8,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,52,4,351,704,3,4,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,54,5,118,712,1,5,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,55,43,415,713,9,10,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,56,3,424,723,1,3,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,57,3,510,729,2,3,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,58,11,351,739,4,5,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,59,3,425,779,1,3,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,63,2,516,818,1,2,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,67,2,527,836,1,2,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,69,10,531,861,1,10,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,70,5,525,880,1,5,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,72,16,526,887,4,16,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,73,2,534,892,1,2,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,74,54,535,898,3,32,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,75,4,530,907,1,4,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,77,82,393,941,7,17,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,78,77,439,952,6,33,1,A
744_06-01_crop_00.jpg,bg_to_strip_inclusion,79,26,439,984,4,23,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,1,53,374,10,6,22,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,2,9,986,117,4,5,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,4,3,986,128,1,3,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,5,17,987,132,5,12,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,6,16,997,182,1,16,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,9,8,202,227,2,6,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,11,5,366,234,4,2,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,12,10,1011,245,3,7,2,B
744_06-01_crop_01.jpg,bg_to_strip_inclusion,13,26,1010,288,2,23,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,14,6,1015,289,1,6,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,15,5,1016,296,1,5,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,17,6,1018,315,1,6,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,18,14,1012,318,6,7,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,19,79,385,342,6,31,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,20,27,682,424,3,11,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,22,11,420,583,2,11,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,23,4,426,583,1,4,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,24,2,425,590,1,2,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,26,6,421,596,3,4,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,30,52,261,779,12,22,2,B
744_06-01_crop_01.jpg,bg_to_strip_inclusion,31,42,340,786,6,19,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,32,16,276,834,4,8,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,33,9,273,837,3,8,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,35,2,272,846,1,2,1,A
744_06-01_crop_01.jpg,bg_to_strip_inclusion,36,2,271,849,1,2,1,A
