image,gt_class_id,gt_class_name,gt_component_id,gt_area_px,inclusion_coverage,correct_class_coverage,dominant_pred_class_id,dominant_pred_class_name,dominant_ratio,correct_class_ratio,fragment_class_count,fragment_classes,matched_pred_component_id,matched_intersection_px,matched_pred_area_px,purity
744_04-04_crop_01.jpg,2,B,1,151,0.6821192052980133,0.0,1,A,1.0,0.0,1,A,14,103,106,0.9716981132075472
744_04-04_crop_01.jpg,3,C,1,51,0.9411764705882353,0.0,1,A,1.0,0.0,1,A,3,48,70,0.6857142857142857
744_05-02_crop_00.jpg,1,A,1,165,0.42424242424242425,0.42424242424242425,1,A,1.0,1.0,1,A,1,70,70,1.0
744_05-02_crop_00.jpg,1,A,2,203,0.49261083743842365,0.49261083743842365,1,A,1.0,1.0,1,A,2,100,100,1.0
744_05-02_crop_00.jpg,1,A,3,99,0.10101010101010101,0.10101010101010101,1,A,1.0,1.0,1,A,4,10,10,1.0
744_05-02_crop_00.jpg,1,A,4,436,0.8646788990825688,0.8646788990825688,1,A,1.0,1.0,1,A,5,377,486,0.7757201646090535
744_05-02_crop_00.jpg,1,A,5,61,0.6557377049180327,0.6557377049180327,1,A,1.0,1.0,1,A,6,40,44,0.9090909090909091
744_05-02_crop_00.jpg,1,A,6,471,0.9193205944798302,0.9193205944798302,1,A,1.0,1.0,1,A,7,433,569,0.7609841827768014
744_05-02_crop_00.jpg,1,A,7,179,0.8659217877094972,0.8659217877094972,1,A,1.0,1.0,1,A,8,155,226,0.6858407079646017
744_05-02_crop_00.jpg,1,A,8,156,0.6794871794871795,0.6794871794871795,1,A,1.0,1.0,1,A,10,106,107,0.9906542056074766
744_05-02_crop_00.jpg,1,A,9,429,0.5897435897435898,0.5897435897435898,1,A,1.0,1.0,1,A,11,253,257,0.9844357976653697
744_05-02_crop_00.jpg,1,A,10,78,0.9358974358974359,0.9358974358974359,1,A,1.0,1.0,1,A,12,73,108,0.6759259259259259
744_05-02_crop_00.jpg,1,A,11,48,0.7083333333333334,0.7083333333333334,1,A,1.0,1.0,1,A,13,34,42,0.8095238095238095
744_05-02_crop_00.jpg,1,A,12,349,0.8567335243553008,0.8567335243553008,1,A,1.0,1.0,1,A,14,299,404,0.7400990099009901
744_05-02_crop_00.jpg,1,A,13,139,0.5251798561151079,0.5251798561151079,1,A,1.0,1.0,1,A,16,73,73,1.0
744_05-02_crop_00.jpg,1,A,14,883,0.8708946772366931,0.8708946772366931,1,A,1.0,1.0,1,A,17,769,935,0.8224598930481284
744_05-02_crop_00.jpg,1,A,15,404,0.8589108910891089,0.8589108910891089,1,A,1.0,1.0,1,A,19,347,363,0.9559228650137741
744_05-02_crop_00.jpg,1,A,16,353,0.9773371104815864,0.9773371104815864,1,A,1.0,1.0,1,A,20,345,418,0.8253588516746412
744_05-02_crop_00.jpg,1,A,17,560,0.8517857142857143,0.8517857142857143,1,A,1.0,1.0,1,A,21,477,538,0.8866171003717472
744_05-02_crop_00.jpg,1,A,18,84,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
744_05-02_crop_00.jpg,1,A,19,322,0.422360248447205,0.422360248447205,1,A,1.0,1.0,1,A,23,126,147,0.8571428571428571
744_05-02_crop_00.jpg,1,A,20,948,0.7447257383966245,0.7447257383966245,1,A,1.0,1.0,1,A,24,379,410,0.9243902439024391
744_05-02_crop_00.jpg,1,A,21,394,0.8781725888324873,0.8781725888324873,1,A,1.0,1.0,1,A,25,346,381,0.9081364829396326
744_05-02_crop_00.jpg,1,A,22,414,0.8985507246376812,0.8985507246376812,1,A,1.0,1.0,1,A,27,372,427,0.8711943793911007
744_05-02_crop_00.jpg,1,A,23,171,0.9298245614035088,0.9298245614035088,1,A,1.0,1.0,1,A,28,159,222,0.7162162162162162
744_05-02_crop_00.jpg,1,A,24,141,0.6666666666666666,0.6666666666666666,1,A,1.0,1.0,1,A,30,94,113,0.831858407079646
744_05-02_crop_00.jpg,1,A,25,97,0.38144329896907214,0.38144329896907214,1,A,1.0,1.0,1,A,31,37,38,0.9736842105263158
744_05-02_crop_00.jpg,3,C,1,72,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
744_05-02_crop_00.jpg,3,C,2,107,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
744_05-02_crop_00.jpg,3,C,3,98,0.5918367346938775,0.47959183673469385,3,C,0.8103448275862069,0.8103448275862069,2,A|C,22,58,59,0.9830508474576272
744_05-03_crop_02.jpg,1,A,1,310,0.8354838709677419,0.8354838709677419,1,A,1.0,1.0,1,A,1,259,305,0.8491803278688524
744_05-03_crop_02.jpg,1,A,2,194,0.9020618556701031,0.9020618556701031,1,A,1.0,1.0,1,A,2,175,250,0.7
744_05-03_crop_02.jpg,1,A,3,492,0.5975609756097561,0.5975609756097561,1,A,1.0,1.0,1,A,3,294,294,1.0
744_05-03_crop_02.jpg,1,A,4,706,0.8512747875354107,0.8512747875354107,1,A,1.0,1.0,1,A,6,601,723,0.8312586445366529
744_05-03_crop_02.jpg,1,A,5,257,0.5875486381322957,0.5875486381322957,1,A,1.0,1.0,1,A,8,151,152,0.993421052631579
744_05-03_crop_02.jpg,1,A,6,201,0.6965174129353234,0.6965174129353234,1,A,1.0,1.0,1,A,9,140,142,0.9859154929577465
744_05-03_crop_02.jpg,1,A,7,350,0.8542857142857143,0.8542857142857143,1,A,1.0,1.0,1,A,10,299,333,0.8978978978978979
744_05-03_crop_02.jpg,1,A,8,235,0.8468085106382979,0.8468085106382979,1,A,1.0,1.0,1,A,11,199,212,0.9386792452830188
744_05-03_crop_02.jpg,1,A,9,183,0.8743169398907104,0.8743169398907104,1,A,1.0,1.0,1,A,13,160,203,0.7881773399014779
744_05-03_crop_02.jpg,1,A,10,162,0.9197530864197531,0.9197530864197531,1,A,1.0,1.0,1,A,12,149,231,0.645021645021645
744_05-03_crop_02.jpg,1,A,11,325,0.9784615384615385,0.9784615384615385,1,A,1.0,1.0,1,A,14,318,444,0.7162162162162162
744_05-03_crop_02.jpg,1,A,12,293,0.7133105802047781,0.7133105802047781,1,A,1.0,1.0,1,A,15,209,221,0.9457013574660633
744_05-03_crop_02.jpg,1,A,13,231,0.8095238095238095,0.8095238095238095,1,A,1.0,1.0,1,A,17,187,220,0.85
744_05-03_crop_02.jpg,1,A,14,74,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
744_05-03_crop_02.jpg,1,A,15,202,0.7227722772277227,0.7227722772277227,1,A,1.0,1.0,1,A,18,146,175,0.8342857142857143
744_05-03_crop_02.jpg,1,A,16,163,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
744_05-03_crop_02.jpg,1,A,17,297,0.6296296296296297,0.6296296296296297,1,A,1.0,1.0,1,A,19,187,199,0.9396984924623115
744_05-03_crop_02.jpg,1,A,18,250,0.848,0.848,1,A,1.0,1.0,1,A,21,212,230,0.9217391304347826
744_05-03_crop_02.jpg,2,B,1,351,0.5156695156695157,0.2535612535612536,1,A,0.5082872928176796,0.49171270718232046,2,A|B,22,181,181,1.0
744_05-03_crop_02.jpg,3,C,1,131,0.8473282442748091,0.8473282442748091,3,C,1.0,1.0,1,C,16,111,123,0.9024390243902439
744_05-03_crop_02.jpg,3,C,2,281,0.7188612099644128,0.0,1,A,1.0,0.0,1,A,20,202,237,0.8523206751054853
744_05-03_crop_03.jpg,1,A,1,104,0.8269230769230769,0.8269230769230769,1,A,1.0,1.0,1,A,2,86,96,0.8958333333333334
744_05-03_crop_03.jpg,1,A,2,303,0.933993399339934,0.933993399339934,1,A,1.0,1.0,1,A,4,283,360,0.7861111111111111
744_05-03_crop_03.jpg,1,A,3,466,0.759656652360515,0.759656652360515,1,A,1.0,1.0,1,A,5,354,504,0.7023809523809523
744_05-03_crop_03.jpg,1,A,4,79,0.7468354430379747,0.7468354430379747,1,A,1.0,1.0,1,A,6,59,70,0.8428571428571429
744_05-03_crop_03.jpg,1,A,5,390,0.8282051282051283,0.8282051282051283,1,A,1.0,1.0,1,A,7,323,357,0.9047619047619048
744_05-03_crop_03.jpg,1,A,6,130,0.7153846153846154,0.7153846153846154,1,A,1.0,1.0,1,A,8,93,147,0.6326530612244898
744_05-03_crop_03.jpg,1,A,7,175,0.32,0.32,1,A,1.0,1.0,1,A,10,56,56,1.0
744_05-03_crop_03.jpg,1,A,8,72,0.875,0.875,1,A,1.0,1.0,1,A,11,63,76,0.8289473684210527
744_05-03_crop_03.jpg,1,A,9,400,0.825,0.825,1,A,1.0,1.0,1,A,12,330,361,0.9141274238227147
744_05-03_crop_03.jpg,1,A,10,286,0.916083916083916,0.916083916083916,1,A,1.0,1.0,1,A,13,262,277,0.9458483754512635
744_05-03_crop_03.jpg,1,A,11,406,0.9458128078817734,0.9458128078817734,1,A,1.0,1.0,1,A,14,384,457,0.8402625820568927
744_05-03_crop_03.jpg,1,A,12,91,0.5384615384615384,0.5384615384615384,1,A,1.0,1.0,1,A,15,49,51,0.9607843137254902
744_05-03_crop_03.jpg,1,A,13,229,0.9912663755458515,0.9912663755458515,1,A,1.0,1.0,1,A,17,227,292,0.7773972602739726
744_05-03_crop_03.jpg,1,A,14,169,0.727810650887574,0.727810650887574,1,A,1.0,1.0,1,A,18,123,132,0.9318181818181818
744_05-03_crop_03.jpg,1,A,15,68,0.75,0.75,1,A,1.0,1.0,1,A,20,51,63,0.8095238095238095
744_05-03_crop_03.jpg,3,C,1,195,0.717948717948718,0.0,1,A,1.0,0.0,1,A,9,140,143,0.9790209790209791
744_05-04_crop_00.jpg,1,A,1,661,0.8456883509833586,0.8456883509833586,1,A,1.0,1.0,1,A,1,559,642,0.8707165109034268
744_05-04_crop_00.jpg,1,A,2,134,0.746268656716418,0.746268656716418,1,A,1.0,1.0,1,A,2,100,100,1.0
744_05-04_crop_00.jpg,1,A,3,173,0.16184971098265896,0.16184971098265896,1,A,1.0,1.0,1,A,3,28,28,1.0
744_05-04_crop_00.jpg,1,A,4,124,0.8951612903225806,0.8951612903225806,1,A,1.0,1.0,1,A,4,111,123,0.9024390243902439
744_05-04_crop_00.jpg,1,A,5,175,0.7485714285714286,0.7485714285714286,1,A,1.0,1.0,1,A,5,131,149,0.8791946308724832
744_05-04_crop_00.jpg,1,A,6,228,0.9385964912280702,0.9385964912280702,1,A,1.0,1.0,1,A,6,214,243,0.8806584362139918
744_05-04_crop_00.jpg,1,A,7,237,0.9831223628691983,0.9831223628691983,1,A,1.0,1.0,1,A,7,233,301,0.7740863787375415
744_05-04_crop_00.jpg,1,A,8,170,0.8647058823529412,0.8647058823529412,1,A,1.0,1.0,1,A,8,147,202,0.7277227722772277
744_05-04_crop_00.jpg,1,A,9,100,0.89,0.89,1,A,1.0,1.0,1,A,9,89,121,0.7355371900826446
744_05-04_crop_00.jpg,1,A,10,294,0.7244897959183674,0.7244897959183674,1,A,1.0,1.0,1,A,10,213,253,0.841897233201581
744_05-04_crop_00.jpg,1,A,11,105,0.4666666666666667,0.4666666666666667,1,A,1.0,1.0,1,A,13,49,51,0.9607843137254902
744_05-04_crop_00.jpg,1,A,12,128,0.890625,0.890625,1,A,1.0,1.0,1,A,14,114,180,0.6333333333333333
744_05-04_crop_00.jpg,1,A,13,537,0.9050279329608939,0.9050279329608939,1,A,1.0,1.0,1,A,15,486,548,0.8868613138686131
744_05-04_crop_00.jpg,1,A,14,83,0.9156626506024096,0.9156626506024096,1,A,1.0,1.0,1,A,16,76,87,0.8735632183908046
744_05-04_crop_00.jpg,1,A,15,100,0.69,0.69,1,A,1.0,1.0,1,A,17,69,85,0.8117647058823529
744_05-04_crop_00.jpg,1,A,16,53,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
744_05-04_crop_00.jpg,1,A,17,145,0.8896551724137931,0.8896551724137931,1,A,1.0,1.0,1,A,19,129,195,0.6615384615384615
744_05-04_crop_00.jpg,1,A,18,77,0.6753246753246753,0.6753246753246753,1,A,1.0,1.0,1,A,20,52,69,0.7536231884057971
744_05-04_crop_00.jpg,1,A,19,178,0.9157303370786517,0.9157303370786517,1,A,1.0,1.0,1,A,21,163,222,0.7342342342342343
744_05-04_crop_00.jpg,1,A,20,194,0.8711340206185567,0.8711340206185567,1,A,1.0,1.0,1,A,22,169,196,0.8622448979591837
744_05-04_crop_00.jpg,1,A,21,605,0.7570247933884298,0.7570247933884298,1,A,1.0,1.0,1,A,23,458,972,0.4711934156378601
744_05-04_crop_00.jpg,1,A,22,318,0.949685534591195,0.949685534591195,1,A,1.0,1.0,1,A,24,302,345,0.8753623188405797
744_05-04_crop_00.jpg,1,A,23,116,0.75,0.75,1,A,1.0,1.0,1,A,25,87,98,0.8877551020408163
744_05-04_crop_00.jpg,1,A,24,405,0.6666666666666666,0.6666666666666666,1,A,1.0,1.0,1,A,23,270,972,0.2777777777777778
744_05-04_crop_00.jpg,1,A,25,81,0.7160493827160493,0.7160493827160493,1,A,1.0,1.0,1,A,26,58,70,0.8285714285714286
744_05-04_crop_00.jpg,1,A,26,235,0.8468085106382979,0.8468085106382979,1,A,1.0,1.0,1,A,28,199,202,0.9851485148514851
744_05-04_crop_00.jpg,3,C,1,133,0.6616541353383458,0.0,1,A,1.0,0.0,1,A,11,88,88,1.0
744_05-04_crop_01.jpg,1,A,1,46,0.9782608695652174,0.9782608695652174,1,A,1.0,1.0,1,A,2,45,74,0.6081081081081081
744_05-04_crop_01.jpg,1,A,2,81,1.0,1.0,1,A,1.0,1.0,1,A,3,81,126,0.6428571428571429
744_05-04_crop_01.jpg,1,A,3,204,0.9019607843137255,0.9019607843137255,1,A,1.0,1.0,1,A,4,184,234,0.7863247863247863
744_05-04_crop_01.jpg,1,A,4,115,0.4782608695652174,0.4782608695652174,1,A,1.0,1.0,1,A,5,55,65,0.8461538461538461
744_05-04_crop_01.jpg,1,A,5,238,0.7815126050420168,0.7815126050420168,1,A,1.0,1.0,1,A,8,186,214,0.8691588785046729
744_05-04_crop_01.jpg,1,A,6,86,1.0,1.0,1,A,1.0,1.0,1,A,7,86,165,0.5212121212121212
744_05-04_crop_01.jpg,1,A,7,74,0.8918918918918919,0.8918918918918919,1,A,1.0,1.0,1,A,9,66,81,0.8148148148148148
744_05-04_crop_01.jpg,1,A,8,225,0.8222222222222222,0.8222222222222222,1,A,1.0,1.0,1,A,10,185,267,0.6928838951310862
744_05-04_crop_01.jpg,1,A,9,255,0.9294117647058824,0.9294117647058824,1,A,1.0,1.0,1,A,11,237,297,0.797979797979798
744_05-04_crop_01.jpg,1,A,10,728,0.9711538461538461,0.9711538461538461,1,A,1.0,1.0,1,A,12,707,813,0.8696186961869619
744_05-04_crop_01.jpg,1,A,11,1696,0.8024764150943396,0.8024764150943396,1,A,1.0,1.0,1,A,16,787,830,0.9481927710843373
744_05-04_crop_01.jpg,1,A,12,59,0.9661016949152542,0.9661016949152542,1,A,1.0,1.0,1,A,17,57,86,0.6627906976744186
744_05-04_crop_01.jpg,1,A,13,350,0.9857142857142858,0.9857142857142858,1,A,1.0,1.0,1,A,18,345,469,0.7356076759061834
744_05-04_crop_01.jpg,1,A,14,64,0.96875,0.96875,1,A,1.0,1.0,1,A,19,62,84,0.7380952380952381
744_05-04_crop_01.jpg,1,A,15,87,0.7701149425287356,0.7701149425287356,1,A,1.0,1.0,1,A,20,67,99,0.6767676767676768
744_05-04_crop_01.jpg,1,A,16,98,0.7959183673469388,0.7959183673469388,1,A,1.0,1.0,1,A,21,78,188,0.4148936170212766
744_05-04_crop_01.jpg,1,A,17,426,0.6854460093896714,0.6854460093896714,1,A,1.0,1.0,1,A,22,292,302,0.9668874172185431
744_05-04_crop_01.jpg,1,A,18,162,0.5617283950617284,0.5617283950617284,1,A,1.0,1.0,1,A,23,91,91,1.0
744_05-04_crop_01.jpg,1,A,19,151,0.5894039735099338,0.5894039735099338,1,A,1.0,1.0,1,A,25,89,101,0.8811881188118812
744_05-04_crop_01.jpg,1,A,20,51,0.8235294117647058,0.8235294117647058,1,A,1.0,1.0,1,A,26,42,224,0.1875
744_05-04_crop_01.jpg,1,A,21,194,0.8247422680412371,0.8247422680412371,1,A,1.0,1.0,1,A,27,160,179,0.8938547486033519
744_05-04_crop_01.jpg,1,A,22,71,0.8309859154929577,0.8309859154929577,1,A,1.0,1.0,1,A,26,59,224,0.26339285714285715
744_05-04_crop_01.jpg,1,A,23,494,0.917004048582996,0.917004048582996,1,A,1.0,1.0,1,A,28,453,499,0.9078156312625251
744_05-04_crop_01.jpg,1,A,24,52,0.7307692307692307,0.7307692307692307,1,A,1.0,1.0,1,A,26,38,224,0.16964285714285715
744_05-04_crop_01.jpg,1,A,25,178,0.8370786516853933,0.8370786516853933,1,A,1.0,1.0,1,A,30,149,169,0.8816568047337278
744_05-04_crop_01.jpg,1,A,26,115,0.8608695652173913,0.8608695652173913,1,A,1.0,1.0,1,A,31,99,122,0.8114754098360656
744_05-04_crop_01.jpg,3,C,1,91,0.7252747252747253,0.0,1,A,1.0,0.0,1,A,21,66,188,0.35106382978723405
744_06-01_crop_00.jpg,1,A,1,172,0.36046511627906974,0.36046511627906974,1,A,1.0,1.0,1,A,1,62,62,1.0
744_06-01_crop_00.jpg,1,A,2,239,0.9372384937238494,0.9372384937238494,1,A,1.0,1.0,1,A,2,224,415,0.5397590361445783
744_06-01_crop_00.jpg,1,A,3,249,0.5622489959839357,0.5622489959839357,1,A,1.0,1.0,1,A,2,140,415,0.3373493975903614
744_06-01_crop_00.jpg,1,A,4,110,0.8454545454545455,0.8454545454545455,1,A,1.0,1.0,1,A,4,93,155,0.6
744_06-01_crop_00.jpg,1,A,5,134,0.7611940298507462,0.7611940298507462,1,A,1.0,1.0,1,A,5,102,111,0.918918918918919
744_06-01_crop_00.jpg,1,A,6,127,0.6299212598425197,0.6299212598425197,1,A,1.0,1.0,1,A,6,80,80,1.0
744_06-01_crop_00.jpg,1,A,7,153,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
744_06-01_crop_00.jpg,1,A,8,98,0.7142857142857143,0.7142857142857143,1,A,1.0,1.0,1,A,7,70,93,0.7526881720430108
744_06-01_crop_00.jpg,1,A,9,207,0.8357487922705314,0.8357487922705314,1,A,1.0,1.0,1,A,9,173,246,0.7032520325203252
744_06-01_crop_00.jpg,1,A,10,268,0.9104477611940298,0.9104477611940298,1,A,1.0,1.0,1,A,8,244,300,0.8133333333333334
744_06-01_crop_00.jpg,1,A,11,1091,0.9120073327222732,0.9120073327222732,1,A,1.0,1.0,1,A,10,995,1078,0.9230055658627088
744_06-01_crop_00.jpg,1,A,12,94,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
744_06-01_crop_00.jpg,1,A,13,152,0.6710526315789473,0.6710526315789473,1,A,1.0,1.0,1,A,12,102,111,0.918918918918919
744_06-01_crop_00.jpg,1,A,14,488,0.9897540983606558,0.9897540983606558,1,A,1.0,1.0,1,A,14,483,571,0.8458844133099825
744_06-01_crop_00.jpg,1,A,15,144,0.4791666666666667,0.4791666666666667,1,A,1.0,1.0,1,A,15,69,69,1.0
744_06-01_crop_00.jpg,1,A,16,198,0.7727272727272727,0.7727272727272727,1,A,1.0,1.0,1,A,16,153,162,0.9444444444444444
744_06-01_crop_00.jpg,1,A,17,213,0.7981220657276995,0.7981220657276995,1,A,1.0,1.0,1,A,17,170,185,0.918918918918919
744_06-01_crop_00.jpg,1,A,18,441,0.7505668934240363,0.7505668934240363,1,A,1.0,1.0,1,A,19,255,264,0.9659090909090909
744_06-01_crop_00.jpg,1,A,19,731,0.9562243502051984,0.9562243502051984,1,A,1.0,1.0,1,A,20,699,817,0.8555691554467564
744_06-01_crop_00.jpg,1,A,20,94,0.6170212765957447,0.6170212765957447,1,A,1.0,1.0,1,A,21,58,59,0.9830508474576272
744_06-01_crop_00.jpg,1,A,21,161,0.9937888198757764,0.9937888198757764,1,A,1.0,1.0,1,A,23,160,282,0.5673758865248227
744_06-01_crop_00.jpg,3,C,1,135,0.34074074074074073,0.34074074074074073,3,C,1.0,1.0,1,C,3,46,46,1.0
744_06-01_crop_00.jpg,3,C,2,147,0.7755102040816326,0.0,1,A,1.0,0.0,1,A,11,114,164,0.6951219512195121
744_06-01_crop_01.jpg,1,A,1,75,0.8666666666666667,0.8666666666666667,1,A,1.0,1.0,1,A,1,65,124,0.5241935483870968
744_06-01_crop_01.jpg,1,A,2,97,1.0,1.0,1,A,1.0,1.0,1,A,2,97,150,0.6466666666666666
744_06-01_crop_01.jpg,1,A,3,293,0.8873720136518771,0.8873720136518771,1,A,1.0,1.0,1,A,4,260,287,0.9059233449477352
744_06-01_crop_01.jpg,1,A,4,102,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
744_06-01_crop_01.jpg,1,A,5,208,0.7115384615384616,0.7115384615384616,1,A,1.0,1.0,1,A,5,148,158,0.9367088607594937
744_06-01_crop_01.jpg,1,A,6,140,0.6785714285714286,0.6785714285714286,1,A,1.0,1.0,1,A,6,95,101,0.9405940594059405
744_06-01_crop_01.jpg,1,A,7,400,0.83,0.83,1,A,1.0,1.0,1,A,7,332,389,0.8534704370179949
744_06-01_crop_01.jpg,1,A,8,211,0.5829383886255924,0.5829383886255924,1,A,1.0,1.0,1,A,8,123,192,0.640625
744_06-01_crop_01.jpg,1,A,9,81,0.9259259259259259,0.9259259259259259,1,A,1.0,1.0,1,A,11,75,103,0.7281553398058253
744_06-01_crop_01.jpg,1,A,10,153,0.27450980392156865,0.27450980392156865,1,A,1.0,1.0,1,A,12,42,42,1.0
744_06-01_crop_01.jpg,1,A,11,122,0.4180327868852459,0.4180327868852459,1,A,1.0,1.0,1,A,14,51,74,0.6891891891891891
744_06-01_crop_01.jpg,1,A,12,203,0.8571428571428571,0.8571428571428571,1,A,1.0,1.0,1,A,13,174,216,0.8055555555555556
744_06-01_crop_01.jpg,1,A,13,112,0.8125,0.8125,1,A,1.0,1.0,1,A,15,91,122,0.7459016393442623
744_06-01_crop_01.jpg,1,A,14,109,0.7155963302752294,0.7155963302752294,1,A,1.0,1.0,1,A,16,78,78,1.0
744_06-01_crop_01.jpg,1,A,15,77,0.7142857142857143,0.7142857142857143,1,A,1.0,1.0,1,A,18,55,59,0.9322033898305084
744_06-01_crop_01.jpg,1,A,16,80,0.55,0.55,1,A,1.0,1.0,1,A,19,44,75,0.5866666666666667
744_06-02_crop_00.jpg,1,A,1,50,0.38,0.38,1,A,1.0,1.0,1,A,2,19,21,0.9047619047619048
744_06-02_crop_00.jpg,1,A,2,130,0.9384615384615385,0.9384615384615385,1,A,1.0,1.0,1,A,1,122,168,0.7261904761904762
744_06-02_crop_00.jpg,1,A,3,195,0.8153846153846154,0.8153846153846154,1,A,1.0,1.0,1,A,3,159,190,0.8368421052631579
744_06-02_crop_00.jpg,1,A,4,85,0.8588235294117647,0.8588235294117647,1,A,1.0,1.0,1,A,5,73,119,0.6134453781512605
744_06-02_crop_00.jpg,1,A,5,114,1.0,1.0,1,A,1.0,1.0,1,A,6,114,193,0.5906735751295337
744_06-02_crop_00.jpg,1,A,6,267,0.7415730337078652,0.7415730337078652,1,A,1.0,1.0,1,A,7,198,248,0.7983870967741935
744_06-02_crop_00.jpg,1,A,7,307,0.9185667752442996,0.9185667752442996,1,A,1.0,1.0,1,A,8,282,331,0.851963746223565
744_06-02_crop_00.jpg,1,A,8,369,0.8509485094850948,0.8509485094850948,1,A,1.0,1.0,1,A,9,314,340,0.9235294117647059
744_06-02_crop_00.jpg,1,A,9,421,0.8812351543942993,0.8812351543942993,1,A,1.0,1.0,1,A,10,371,396,0.9368686868686869
744_06-02_crop_00.jpg,1,A,10,128,0.9296875,0.9296875,1,A,1.0,1.0,1,A,11,119,204,0.5833333333333334
744_06-02_crop_00.jpg,1,A,11,223,0.8654708520179372,0.8654708520179372,1,A,1.0,1.0,1,A,12,193,308,0.6266233766233766
744_06-02_crop_00.jpg,1,A,12,107,0.9906542056074766,0.9906542056074766,1,A,1.0,1.0,1,A,13,106,148,0.7162162162162162
744_06-02_crop_00.jpg,1,A,13,258,0.8333333333333334,0.8333333333333334,1,A,1.0,1.0,1,A,14,215,272,0.7904411764705882
744_06-02_crop_00.jpg,1,A,14,296,0.7567567567567568,0.7567567567567568,1,A,1.0,1.0,1,A,15,224,344,0.6511627906976745
744_06-02_crop_00.jpg,1,A,15,235,0.723404255319149,0.723404255319149,1,A,1.0,1.0,1,A,16,170,185,0.918918918918919
744_06-02_crop_00.jpg,1,A,16,126,0.3253968253968254,0.3253968253968254,1,A,1.0,1.0,1,A,17,41,41,1.0
744_06-02_crop_00.jpg,1,A,17,427,0.9672131147540983,0.9672131147540983,1,A,1.0,1.0,1,A,18,413,520,0.7942307692307692
744_06-02_crop_00.jpg,1,A,18,70,0.9857142857142858,0.9857142857142858,1,A,1.0,1.0,1,A,15,69,344,0.2005813953488372
744_06-02_crop_00.jpg,1,A,19,158,0.9430379746835443,0.9430379746835443,1,A,1.0,1.0,1,A,19,149,210,0.7095238095238096
744_06-02_crop_00.jpg,1,A,20,106,0.7735849056603774,0.7735849056603774,1,A,1.0,1.0,1,A,20,82,96,0.8541666666666666
744_06-02_crop_00.jpg,1,A,21,119,0.14285714285714285,0.14285714285714285,1,A,1.0,1.0,1,A,21,17,17,1.0
744_06-02_crop_00.jpg,1,A,22,121,0.9090909090909091,0.9090909090909091,1,A,1.0,1.0,1,A,22,110,151,0.7284768211920529
744_06-02_crop_00.jpg,1,A,23,207,1.0,1.0,1,A,1.0,1.0,1,A,23,207,317,0.6529968454258676
744_06-02_crop_00.jpg,1,A,24,263,0.908745247148289,0.908745247148289,1,A,1.0,1.0,1,A,24,239,311,0.7684887459807074
744_06-02_crop_00.jpg,1,A,25,378,0.9021164021164021,0.9021164021164021,1,A,1.0,1.0,1,A,25,341,392,0.8698979591836735
744_06-02_crop_00.jpg,1,A,26,103,0.7766990291262136,0.7766990291262136,1,A,1.0,1.0,1,A,26,80,84,0.9523809523809523
744_06-02_crop_00.jpg,1,A,27,225,0.7555555555555555,0.7555555555555555,1,A,1.0,1.0,1,A,27,170,177,0.96045197740113
744_06-02_crop_00.jpg,1,A,28,135,1.0,1.0,1,A,1.0,1.0,1,A,28,135,210,0.6428571428571429
744_06-02_crop_00.jpg,1,A,29,202,0.9801980198019802,0.9801980198019802,1,A,1.0,1.0,1,A,29,198,269,0.7360594795539034
744_06-02_crop_00.jpg,1,A,30,106,0.7264150943396226,0.7264150943396226,1,A,1.0,1.0,1,A,30,77,86,0.8953488372093024
744_06-02_crop_00.jpg,1,A,31,149,0.3825503355704698,0.3825503355704698,1,A,1.0,1.0,1,A,31,57,57,1.0
744_06-02_crop_00.jpg,1,A,32,126,0.9047619047619048,0.9047619047619048,1,A,1.0,1.0,1,A,32,114,389,0.2930591259640103
744_06-02_crop_00.jpg,1,A,33,106,0.9150943396226415,0.9150943396226415,1,A,1.0,1.0,1,A,33,97,171,0.5672514619883041
744_06-02_crop_00.jpg,1,A,34,127,1.0,1.0,1,A,1.0,1.0,1,A,32,127,389,0.3264781491002571
744_06-02_crop_00.jpg,1,A,35,176,0.8352272727272727,0.8352272727272727,1,A,1.0,1.0,1,A,34,147,162,0.9074074074074074
744_06-02_crop_00.jpg,1,A,36,210,0.6523809523809524,0.6523809523809524,1,A,1.0,1.0,1,A,35,137,137,1.0
744_06-02_crop_00.jpg,1,A,37,99,0.5151515151515151,0.5151515151515151,1,A,1.0,1.0,1,A,37,51,59,0.864406779661017
744_06-02_crop_00.jpg,1,A,38,84,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
744_06-02_crop_00.jpg,1,A,39,412,0.9538834951456311,0.9538834951456311,1,A,1.0,1.0,1,A,38,393,493,0.7971602434077079
744_06-02_crop_00.jpg,1,A,40,173,0.5895953757225434,0.5895953757225434,1,A,1.0,1.0,1,A,40,102,125,0.816
